temperature,gyroscopeX,gyroscopeY,gyroscopeZ,accelerometerX,accelerometerY,accelerometerZ,magnetometerX,magnetometerY,magnetometerZ,vcc,uptime,time
18.475065,-0.00762939,-0.19073486,0.02288818,-0.00115967,-0.02252197,1.01916504,59.54216385,334.96127319,357.60440063,2,34604092,1487057369
18.493036,-0.14495850,-0.12969971,0.03051758,-0.00201416,-0.02117920,1.01867676,59.54216385,334.96127319,357.60440063,2,34604121,1487057369
18.484051,0.05340576,0.08392334,0.01525879,-0.00152588,-0.02197266,1.02062988,54.28844452,354.35375977,349.17031860,2,34604149,1487057369
18.484051,-0.03814697,0.00000000,-0.03814697,-0.00103760,-0.02020264,1.02233887,54.28844452,354.35375977,349.17031860,2,34604179,1487057369
18.496031,-0.06103516,-0.09918213,0.03814697,-0.00018311,-0.02349854,1.01977539,54.28844452,354.35375977,349.17031860,2,34604208,1487057369
18.478060,-0.03814697,0.01525879,-0.04577637,-0.00122070,-0.02178955,1.01916504,54.28844452,354.35375977,349.17031860,2,34604237,1487057369
18.472071,-0.04577637,-0.06103516,0.00762939,-0.00048828,-0.02325439,1.01794434,54.28844452,354.35375977,349.17031860,2,34604266,1487057369
18.490042,0.01525879,-0.02288818,-0.05340576,-0.00341797,-0.02008057,1.02325439,54.28844452,350.82785034,349.17031860,2,34604295,1487057369
18.484051,-0.01525879,0.02288818,-0.06866455,-0.00030518,-0.01989746,1.02056885,54.28844452,350.82785034,349.17031860,2,34604325,1487057369
18.478060,-0.07629395,-0.08392334,-0.00762939,-0.00067139,-0.02215576,1.02301025,54.28844452,350.82785034,349.17031860,2,34604354,1487057369
18.496031,-0.09918213,-0.11444092,0.03051758,-0.00128174,-0.02020264,1.01965332,54.28844452,350.82785034,349.17031860,2,34604383,1487057369
18.499027,-0.03051758,0.00000000,-0.01525879,-0.00207520,-0.02124023,1.02404785,45.53224182,359.64263916,344.10989380,2,34604412,1487057369
18.496031,-0.06103516,0.07629395,-0.05340576,-0.00262451,-0.02099609,1.02020264,45.53224182,359.64263916,344.10989380,2,34604442,1487057369
18.496031,-0.06103516,0.04577637,-0.03814697,-0.00219727,-0.02288818,1.02020264,45.53224182,359.64263916,344.10989380,2,34604473,1487057369
18.475065,-0.01525879,-0.07629395,0.01525879,-0.00018311,-0.02038574,1.01849365,45.53224182,359.64263916,344.10989380,2,34604502,1487057369
18.487045,-0.11444092,0.03051758,0.03814697,-0.00012207,-0.02130127,1.02087402,61.29340363,343.77603149,335.67581177,2,34604531,1487057369
18.487045,-0.01525879,0.00000000,0.08392334,-0.00042725,-0.01971436,1.02191162,61.29340363,343.77603149,335.67581177,2,34604559,1487057369
18.493036,-0.01525879,0.00000000,0.03814697,-0.00122070,-0.02044678,1.02038574,61.29340363,343.77603149,335.67581177,2,34604588,1487057369
18.490042,-0.16021729,0.09155273,-0.10681152,-0.00048828,-0.02160645,1.01995850,61.29340363,343.77603149,335.67581177,2,34604617,1487057369
18.487045,-0.04577637,0.01525879,0.00762939,-0.00024414,-0.01947021,1.02398682,61.29340363,361.40557861,342.42306519,2,34604646,1487057369
18.475065,-0.01525879,-0.01525879,-0.03814697,-0.00286865,-0.02001953,1.02203369,61.29340363,361.40557861,342.42306519,2,34604676,1487057369
18.487045,-0.02288818,-0.09155273,0.01525879,-0.00128174,-0.02239990,1.02209473,61.29340363,361.40557861,342.42306519,2,34604705,1487057369
18.499027,0.04577637,0.01525879,-0.02288818,-0.00207520,-0.02124023,1.02044678,61.29340363,361.40557861,342.42306519,2,34604734,1487057369
18.490042,-0.01525879,0.00000000,0.03814697,-0.00207520,-0.02166748,1.01879883,61.29340363,361.40557861,342.42306519,2,34604763,1487057369
18.487045,-0.03051758,-0.09918213,-0.08392334,-0.00103760,-0.01953125,1.02136230,49.03472137,349.06491089,347.48352051,2,34604792,1487057369
18.493036,-0.01525879,-0.05340576,-0.03814697,0.00061035,-0.02142334,1.01910400,49.03472137,349.06491089,347.48352051,2,34604822,1487057369
18.511007,-0.06103516,-0.03814697,-0.06866455,-0.00018311,-0.02111816,1.02246094,49.03472137,349.06491089,347.48352051,2,34604851,1487057369
18.469074,-0.12207031,0.06866455,-0.08392334,0.00000000,-0.02014160,1.02044678,49.03472137,349.06491089,347.48352051,2,34604880,1487057369
18.484051,-0.09155273,0.00762939,0.00762939,-0.00012207,-0.02124023,1.02117920,59.54216385,338.48718262,344.10989380,2,34604909,1487057369
18.496031,0.03814697,0.06103516,0.03051758,-0.00177002,-0.01983643,1.02105713,59.54216385,338.48718262,344.10989380,2,34604939,1487057369
18.493036,0.01525879,-0.00762939,0.02288818,-0.00195312,-0.02026367,1.01879883,59.54216385,338.48718262,344.10989380,2,34604968,1487057369
18.481056,0.05340576,-0.02288818,0.03051758,-0.00122070,-0.02032471,1.02233887,59.54216385,338.48718262,344.10989380,2,34604997,1487057369
18.496031,-0.05340576,-0.01525879,-0.01525879,-0.00103760,-0.02032471,1.02398682,63.04464340,338.48718262,344.10989380,2,34605027,1487057370
18.493036,-0.05340576,-0.07629395,-0.08392334,-0.00152588,-0.02154541,1.02239990,63.04464340,338.48718262,344.10989380,2,34605055,1487057370
18.487045,-0.10681152,0.03051758,-0.10681152,-0.00073242,-0.02001953,1.02087402,63.04464340,338.48718262,344.10989380,2,34605084,1487057370
18.499027,-0.08392334,-0.08392334,-0.05340576,-0.00195312,-0.02050781,1.02142334,63.04464340,338.48718262,344.10989380,2,34605113,1487057370
18.496031,-0.06866455,-0.09155273,-0.03814697,-0.00274658,-0.01910400,1.01751709,56.03968430,338.48718262,340.73626709,2,34605143,1487057370
18.481056,-0.03814697,-0.12969971,-0.03051758,-0.00018311,-0.02111816,1.02032471,56.03968430,338.48718262,340.73626709,2,34605173,1487057370
18.496031,0.02288818,0.07629395,-0.09918213,-0.00189209,-0.02124023,1.02026367,56.03968430,338.48718262,340.73626709,2,34605202,1487057370
18.487045,-0.06866455,-0.03051758,-0.02288818,-0.00079346,-0.02026367,1.01800537,56.03968430,338.48718262,340.73626709,2,34605231,1487057370
18.490042,0.02288818,-0.09918213,-0.03814697,-0.00164795,-0.02172852,1.02203369,56.03968430,338.48718262,340.73626709,2,34605261,1487057370
18.487045,0.03814697,0.00000000,0.03051758,-0.00091553,-0.02325439,1.02343750,66.54712677,356.11672974,337.36264038,2,34605290,1487057370
18.499027,-0.04577637,-0.03814697,0.04577637,-0.00091553,-0.01940918,1.01898193,66.54712677,356.11672974,337.36264038,2,34605319,1487057370
18.478060,0.00000000,-0.02288818,-0.11444092,0.00048828,-0.01965332,1.01953125,66.54712677,356.11672974,337.36264038,2,34605348,1487057370
18.490042,0.00000000,-0.10681152,-0.05340576,-0.00115967,-0.02056885,1.01947021,66.54712677,356.11672974,337.36264038,2,34605377,1487057370
18.493036,0.06103516,-0.02288818,-0.03051758,-0.00189209,-0.02044678,1.02215576,59.54216385,359.64263916,357.60440063,2,34605406,1487057370
18.499027,0.03814697,-0.02288818,0.03051758,-0.00286865,-0.02136230,1.02575684,59.54216385,359.64263916,357.60440063,2,34605436,1487057370
18.490042,-0.10681152,0.09155273,-0.03814697,-0.00195312,-0.02148438,1.02093506,59.54216385,359.64263916,357.60440063,2,34605465,1487057370
18.481056,-0.12969971,-0.08392334,0.00000000,-0.00213623,-0.02050781,1.02020264,59.54216385,359.64263916,357.60440063,2,34605494,1487057370
18.490042,-0.08392334,0.03051758,-0.01525879,-0.00195312,-0.02203369,1.02233887,42.02976227,363.16854858,350.85714722,2,34605523,1487057370
18.496031,-0.06866455,0.00762939,-0.03814697,-0.00238037,-0.01934814,1.02075195,42.02976227,363.16854858,350.85714722,2,34605553,1487057370
18.511007,-0.01525879,-0.00762939,-0.01525879,-0.00079346,-0.02069092,1.01898193,42.02976227,363.16854858,350.85714722,2,34605582,1487057370
18.490042,-0.07629395,-0.06103516,-0.05340576,-0.00335693,-0.02099609,1.02117920,42.02976227,363.16854858,350.85714722,2,34605611,1487057370
18.499027,-0.02288818,-0.04577637,-0.03814697,-0.00195312,-0.02044678,1.02062988,57.79092407,343.77603149,339.04943848,2,34605641,1487057370
18.493036,-0.04577637,-0.09918213,-0.01525879,-0.00189209,-0.01971436,1.02172852,57.79092407,343.77603149,339.04943848,2,34605671,1487057370
18.475065,0.00000000,-0.05340576,0.01525879,-0.00280762,-0.02258301,1.02185059,57.79092407,343.77603149,339.04943848,2,34605702,1487057370
18.475065,-0.04577637,-0.05340576,-0.04577637,-0.00140381,-0.02313232,1.02252197,57.79092407,343.77603149,339.04943848,2,34605731,1487057370
18.475065,-0.07629395,-0.07629395,0.06866455,-0.00085449,-0.02239990,1.02355957,57.79092407,343.77603149,339.04943848,2,34605760,1487057370
18.508013,-0.09918213,0.00000000,0.07629395,-0.00054932,-0.02172852,1.02349854,68.29836273,347.30194092,335.67581177,2,34605789,1487057370
18.484051,-0.05340576,-0.09918213,0.07629395,-0.00067139,-0.02020264,1.01684570,68.29836273,347.30194092,335.67581177,2,34605819,1487057370
18.514002,-0.06866455,0.00000000,-0.08392334,-0.00097656,-0.02026367,1.01989746,68.29836273,347.30194092,335.67581177,2,34605848,1487057370
18.511007,-0.00762939,0.03051758,-0.04577637,-0.00103760,-0.02203369,1.02398682,68.29836273,347.30194092,335.67581177,2,34605880,1487057370
18.478060,0.02288818,0.05340576,-0.00762939,-0.00189209,-0.02056885,1.02581787,63.04464340,349.06491089,344.10989380,2,34605909,1487057370
18.499027,-0.13732910,-0.06866455,0.00000000,0.00024414,-0.02020264,1.02374268,63.04464340,349.06491089,344.10989380,2,34605939,1487057370
18.499027,-0.03814697,-0.06866455,-0.04577637,-0.00073242,-0.02062988,1.02160645,63.04464340,349.06491089,344.10989380,2,34605968,1487057370
18.516998,0.05340576,-0.00762939,-0.00762939,0.00061035,-0.02124023,1.02355957,63.04464340,349.06491089,344.10989380,2,34605997,1487057370
18.475065,0.00762939,0.06103516,-0.00762939,-0.00158691,-0.02270508,1.02142334,66.54712677,345.53900146,354.23077393,2,34606026,1487057371
18.487045,0.03814697,0.00762939,-0.09918213,-0.00170898,-0.02075195,1.01977539,66.54712677,345.53900146,354.23077393,2,34606056,1487057371
18.493036,0.03814697,-0.02288818,-0.05340576,-0.00006104,-0.02264404,1.02050781,66.54712677,345.53900146,354.23077393,2,34606085,1487057371
18.490042,-0.19073486,-0.01525879,-0.04577637,-0.00207520,-0.02008057,1.01983643,66.54712677,345.53900146,354.23077393,2,34606115,1487057371
18.475065,-0.16021729,0.02288818,-0.01525879,-0.00280762,-0.02020264,1.02233887,57.79092407,354.35375977,359.29119873,2,34606144,1487057371
18.484051,-0.09918213,-0.11444092,-0.01525879,-0.00073242,-0.01995850,1.02178955,57.79092407,354.35375977,359.29119873,2,34606176,1487057371
18.496031,-0.02288818,-0.02288818,-0.00762939,0.00024414,-0.02069092,1.02239990,57.79092407,354.35375977,359.29119873,2,34606205,1487057371
18.490042,-0.16021729,0.09918213,-0.02288818,-0.00128174,-0.02197266,1.02172852,57.79092407,354.35375977,359.29119873,2,34606236,1487057371
18.496031,-0.01525879,-0.01525879,0.03051758,-0.00128174,-0.02044678,1.02264404,52.53720474,345.53900146,347.48352051,2,34606265,1487057371
18.516998,-0.01525879,-0.06103516,-0.06866455,-0.00036621,-0.01934814,1.02154541,52.53720474,345.53900146,347.48352051,2,34606295,1487057371
18.493036,-0.09155273,-0.03814697,-0.02288818,-0.00122070,-0.01947021,1.02209473,52.53720474,345.53900146,347.48352051,2,34606324,1487057371
18.490042,-0.05340576,0.03814697,0.00000000,0.00024414,-0.02130127,1.01940918,52.53720474,345.53900146,347.48352051,2,34606353,1487057371
18.460089,-0.09155273,0.07629395,-0.03051758,-0.00213623,-0.02319336,1.01861572,52.53720474,345.53900146,347.48352051,2,34606384,1487057371
18.508013,-0.04577637,-0.03814697,-0.00762939,-0.00122070,-0.02203369,1.02368164,63.04464340,352.59082031,354.23077393,2,34606413,1487057371
18.511007,-0.03051758,0.06866455,0.01525879,0.00012207,-0.02221680,1.02081299,63.04464340,352.59082031,354.23077393,2,34606444,1487057371
18.493036,-0.01525879,-0.01525879,-0.04577637,-0.00219727,-0.01904297,1.02087402,63.04464340,352.59082031,354.23077393,2,34606473,1487057371
18.499027,0.00762939,-0.03814697,-0.07629395,0.00018311,-0.02130127,1.01965332,63.04464340,352.59082031,354.23077393,2,34606503,1487057371
18.499027,-0.08392334,0.00000000,0.00000000,-0.00299072,-0.02099609,1.01843262,57.79092407,364.93148804,359.29119873,2,34606531,1487057371
18.484051,-0.03051758,-0.04577637,0.01525879,-0.00061035,-0.02099609,1.02209473,57.79092407,364.93148804,359.29119873,2,34606561,1487057371
18.493036,-0.01525879,-0.06866455,-0.00762939,-0.00128174,-0.01727295,1.02203369,57.79092407,364.93148804,359.29119873,2,34606592,1487057371
18.499027,0.03814697,-0.02288818,0.00762939,-0.00067139,-0.02203369,1.01934814,57.79092407,364.93148804,359.29119873,2,34606625,1487057371
18.493036,-0.10681152,0.04577637,-0.07629395,-0.00115967,-0.02111816,1.02154541,54.28844452,343.77603149,349.17031860,2,34606654,1487057371
18.481056,-0.05340576,0.01525879,-0.02288818,-0.00122070,-0.02044678,1.02416992,54.28844452,343.77603149,349.17031860,2,34606684,1487057371
18.487045,-0.11444092,0.03814697,0.09155273,-0.00146484,-0.01898193,1.01660156,54.28844452,343.77603149,349.17031860,2,34606713,1487057371
18.490042,-0.07629395,0.01525879,-0.02288818,0.00091553,-0.02166748,1.02221680,54.28844452,343.77603149,349.17031860,2,34606742,1487057371
18.499027,-0.00762939,-0.04577637,0.02288818,-0.00018311,-0.02203369,1.02191162,54.28844452,343.77603149,349.17031860,2,34606769,1487057371
18.493036,-0.01525879,0.00000000,0.00762939,0.00054932,-0.02209473,1.02160645,54.28844452,343.77603149,349.17031860,2,34606802,1487057371
18.490042,-0.07629395,0.11444092,0.00762939,-0.00061035,-0.02093506,1.02069092,54.28844452,343.77603149,349.17031860,2,34606832,1487057371
18.487045,0.00762939,-0.04577637,0.04577637,-0.00170898,-0.02001953,1.02081299,54.28844452,343.77603149,349.17031860,2,34606861,1487057371
18.493036,-0.02288818,0.03814697,-0.06866455,-0.00280762,-0.02032471,1.02337646,61.29340363,343.77603149,335.67581177,2,34606893,1487057371
18.490042,-0.05340576,-0.12969971,0.12207031,-0.00115967,-0.02111816,1.02478027,61.29340363,343.77603149,335.67581177,2,34606923,1487057371
18.478060,-0.03051758,-0.05340576,-0.06103516,-0.00085449,-0.02154541,1.02087402,61.29340363,343.77603149,335.67581177,2,34606953,1487057371
18.508013,-0.03051758,-0.04577637,0.01525879,-0.00134277,-0.02191162,1.02008057,61.29340363,343.77603149,335.67581177,2,34606982,1487057371
18.502022,-0.07629395,-0.03051758,-0.07629395,-0.00030518,-0.01824951,1.01916504,59.54216385,356.11672974,350.85714722,2,34607011,1487057371
18.499027,0.00000000,0.00762939,-0.06866455,0.00195312,-0.01989746,1.02087402,59.54216385,356.11672974,350.85714722,2,34607041,1487057372
18.472071,-0.09155273,-0.02288818,-0.05340576,0.00085449,-0.02130127,1.02038574,59.54216385,356.11672974,350.85714722,2,34607070,1487057372
18.499027,0.00000000,-0.05340576,-0.08392334,-0.00170898,-0.02069092,1.02294922,59.54216385,356.11672974,350.85714722,2,34607104,1487057372
18.484051,-0.13732910,-0.00762939,0.09155273,-0.00067139,-0.02069092,1.02099609,70.04960632,363.16854858,354.23077393,2,34607133,1487057372
18.505016,0.01525879,0.06866455,0.03051758,-0.00018311,-0.02276611,1.02008057,70.04960632,363.16854858,354.23077393,2,34607185,1487057372
18.475065,-0.08392334,-0.02288818,0.08392334,0.00061035,-0.01922607,1.02191162,70.04960632,363.16854858,354.23077393,2,34607215,1487057372
18.478060,0.01525879,0.02288818,0.00762939,-0.00183105,-0.01922607,1.02276611,70.04960632,363.16854858,354.23077393,2,34607245,1487057372
18.499027,-0.01525879,-0.04577637,-0.04577637,-0.00183105,-0.02069092,1.02526855,50.78596115,347.30194092,352.54394531,2,34607274,1487057372
18.487045,-0.02288818,-0.04577637,0.09918213,-0.00061035,-0.02148438,1.02093506,50.78596115,347.30194092,352.54394531,2,34607309,1487057372
18.484051,-0.02288818,-0.08392334,-0.00762939,0.00134277,-0.02014160,1.02105713,50.78596115,347.30194092,352.54394531,2,34607338,1487057372
18.472071,0.02288818,-0.01525879,0.03051758,-0.00061035,-0.02178955,1.02050781,50.78596115,347.30194092,352.54394531,2,34607367,1487057372
18.478060,-0.04577637,-0.03814697,-0.00762939,-0.00036621,-0.02032471,1.02349854,54.28844452,354.35375977,355.91757202,2,34607396,1487057372
18.496031,-0.07629395,-0.00762939,0.00762939,0.00006104,-0.01965332,1.02313232,54.28844452,354.35375977,355.91757202,2,34607426,1487057372
18.484051,-0.06103516,0.00000000,-0.03814697,0.00067139,-0.02178955,1.02435303,54.28844452,354.35375977,355.91757202,2,34607453,1487057372
18.499027,-0.01525879,-0.06866455,0.10681152,-0.00280762,-0.02130127,1.02490234,54.28844452,354.35375977,355.91757202,2,34607483,1487057372
18.481056,-0.13732910,-0.07629395,0.00762939,0.00006104,-0.02081299,1.02178955,63.04464340,356.11672974,340.73626709,2,34607514,1487057372
18.490042,-0.04577637,-0.03814697,-0.06103516,-0.00238037,-0.01904297,1.01953125,63.04464340,356.11672974,340.73626709,2,34607545,1487057372
18.466080,-0.00762939,0.06103516,-0.03051758,-0.00225830,-0.02032471,1.02105713,63.04464340,356.11672974,340.73626709,2,34607596,1487057372
18.487045,-0.10681152,-0.09918213,-0.00762939,0.00085449,-0.02178955,1.02160645,63.04464340,356.11672974,340.73626709,2,34607625,1487057372
18.487045,-0.06103516,-0.00762939,-0.00762939,-0.00079346,-0.02343750,1.02288818,57.79092407,361.40557861,339.04943848,2,34607655,1487057372
18.487045,0.00762939,-0.05340576,-0.04577637,0.00012207,-0.02093506,1.02368164,57.79092407,361.40557861,339.04943848,2,34607685,1487057372
18.484051,-0.03814697,-0.06103516,0.01525879,-0.00079346,-0.02069092,1.01983643,57.79092407,361.40557861,339.04943848,2,34607717,1487057372
18.484051,-0.05340576,0.02288818,-0.06866455,-0.00079346,-0.02081299,1.02178955,57.79092407,361.40557861,339.04943848,2,34607746,1487057372
18.484051,-0.03814697,-0.05340576,0.05340576,-0.00250244,-0.02288818,1.02203369,59.54216385,377.27215576,344.10989380,2,34607775,1487057372
18.487045,-0.09155273,0.04577637,0.00000000,-0.00213623,-0.02142334,1.01855469,59.54216385,377.27215576,344.10989380,2,34607809,1487057372
18.493036,-0.09155273,0.01525879,0.00762939,-0.00268555,-0.02044678,1.02178955,59.54216385,377.27215576,344.10989380,2,34607840,1487057372
18.478060,-0.11444092,0.01525879,-0.04577637,-0.00207520,-0.02075195,1.01733398,59.54216385,377.27215576,344.10989380,2,34607869,1487057372
18.484051,-0.06866455,-0.02288818,-0.04577637,-0.00292969,-0.02270508,1.02075195,49.03472137,366.69445801,337.36264038,2,34607898,1487057372
18.499027,-0.03814697,-0.03814697,0.01525879,-0.00091553,-0.02142334,1.02056885,49.03472137,366.69445801,337.36264038,2,34607931,1487057372
18.487045,0.03814697,-0.12207031,-0.06866455,-0.00085449,-0.02160645,1.02282715,49.03472137,366.69445801,337.36264038,2,34607963,1487057372
18.493036,0.01525879,0.05340576,-0.00762939,-0.00103760,-0.02087402,1.02331543,49.03472137,366.69445801,337.36264038,2,34607993,1487057372
18.469074,-0.03051758,-0.08392334,0.06103516,-0.00170898,-0.02172852,1.02215576,63.04464340,359.64263916,330.61538696,2,34608023,1487057373
18.490042,0.01525879,-0.06866455,0.00762939,-0.00195312,-0.02197266,1.02111816,56.03968430,359.64263916,350.85714722,2,34608241,1487057373
18.508013,-0.03051758,-0.02288818,-0.03814697,-0.00195312,-0.02069092,1.02160645,54.28844452,361.40557861,345.79669189,2,34608275,1487057373
18.475065,0.01525879,0.04577637,-0.09155273,-0.00097656,-0.02227783,1.02081299,54.28844452,361.40557861,345.79669189,2,34608305,1487057373
18.496031,-0.03051758,-0.04577637,-0.01525879,-0.00018311,-0.02233887,1.02026367,54.28844452,361.40557861,345.79669189,2,34608338,1487057373
18.487045,0.05340576,-0.05340576,0.03051758,-0.00018311,-0.02154541,1.02032471,54.28844452,361.40557861,345.79669189,2,34608368,1487057373
18.493036,-0.02288818,0.05340576,0.02288818,-0.00201416,-0.02044678,1.02435303,38.52728271,359.64263916,333.98901367,2,34608397,1487057373
18.487045,-0.12207031,-0.01525879,-0.02288818,-0.00085449,-0.01977539,1.02093506,38.52728271,359.64263916,333.98901367,2,34608428,1487057373
18.487045,-0.02288818,-0.03814697,-0.06103516,-0.00024414,-0.02081299,1.01983643,38.52728271,359.64263916,333.98901367,2,34608458,1487057373
18.502022,0.02288818,0.06103516,0.00762939,-0.00018311,-0.02044678,1.02111816,38.52728271,359.64263916,333.98901367,2,34608489,1487057373
18.502022,-0.02288818,-0.02288818,0.00762939,-0.00402832,-0.02026367,1.02545166,56.03968430,356.11672974,344.10989380,2,34608518,1487057373
18.484051,-0.03814697,0.12207031,-0.01525879,-0.00195312,-0.02270508,1.02337646,56.03968430,356.11672974,344.10989380,2,34608548,1487057373
18.478060,0.00762939,-0.04577637,0.01525879,-0.00109863,-0.02050781,1.01770020,56.03968430,356.11672974,344.10989380,2,34608577,1487057373
18.481056,-0.18310547,0.00762939,-0.09155273,-0.00158691,-0.02233887,1.01995850,56.03968430,356.11672974,344.10989380,2,34608612,1487057373
18.484051,-0.03814697,-0.03814697,0.00000000,-0.00213623,-0.02166748,1.02386475,57.79092407,350.82785034,352.54394531,2,34608645,1487057373
18.496031,-0.06866455,0.08392334,-0.02288818,-0.00042725,-0.02294922,1.02032471,57.79092407,350.82785034,352.54394531,2,34608678,1487057373
18.478060,-0.09155273,-0.05340576,0.02288818,-0.00085449,-0.02136230,1.02355957,57.79092407,350.82785034,352.54394531,2,34608709,1487057373
18.493036,-0.07629395,0.07629395,0.00762939,-0.00122070,-0.02093506,1.01654053,57.79092407,350.82785034,352.54394531,2,34608740,1487057373
18.469074,0.01525879,-0.04577637,-0.01525879,-0.00201416,-0.02246094,1.02191162,64.79588318,350.82785034,349.17031860,2,34608769,1487057373
18.502022,-0.07629395,0.04577637,0.02288818,-0.00225830,-0.02044678,1.02429199,64.79588318,350.82785034,349.17031860,2,34608799,1487057373
18.493036,0.02288818,0.00762939,0.00762939,0.00073242,-0.02044678,1.02148438,64.79588318,350.82785034,349.17031860,2,34608829,1487057373
18.487045,0.05340576,-0.00762939,0.06103516,-0.00146484,-0.02075195,1.02276611,64.79588318,350.82785034,349.17031860,2,34608858,1487057373
18.460089,0.06866455,-0.10681152,-0.00762939,-0.00067139,-0.01995850,1.02154541,56.03968430,352.59082031,357.60440063,2,34608888,1487057373
18.472071,-0.12969971,-0.04577637,-0.06866455,-0.00189209,-0.01910400,1.02331543,56.03968430,352.59082031,357.60440063,2,34608918,1487057373
18.487045,-0.04577637,-0.01525879,0.02288818,-0.00134277,-0.02142334,1.02239990,56.03968430,352.59082031,357.60440063,2,34608947,1487057373
18.472071,-0.10681152,-0.06103516,-0.06866455,-0.00061035,-0.01953125,1.02117920,56.03968430,352.59082031,357.60440063,2,34608975,1487057373
18.484051,-0.03814697,-0.09155273,-0.01525879,-0.00158691,-0.02069092,1.02044678,50.78596115,354.35375977,342.42306519,2,34609004,1487057373
18.499027,-0.04577637,0.01525879,-0.01525879,-0.00048828,-0.01904297,1.02050781,50.78596115,354.35375977,342.42306519,2,34609034,1487057374
18.475065,-0.11444092,-0.08392334,-0.00762939,0.00097656,-0.02105713,1.02136230,45.53224182,352.59082031,347.48352051,2,34609175,1487057374
18.490042,-0.10681152,0.05340576,-0.08392334,-0.00103760,-0.02032471,1.02056885,45.53224182,352.59082031,347.48352051,2,34609239,1487057374
18.502022,0.04577637,-0.06103516,-0.00762939,-0.00164795,-0.02093506,1.02325439,50.78596115,357.87966919,345.79669189,2,34609268,1487057374
18.487045,-0.02288818,-0.00762939,-0.05340576,-0.00109863,-0.02069092,1.01727295,50.78596115,357.87966919,345.79669189,2,34609296,1487057374
18.475065,0.03051758,-0.03814697,-0.09155273,-0.00115967,-0.01995850,1.02038574,50.78596115,357.87966919,345.79669189,2,34609324,1487057374
18.490042,-0.08392334,0.01525879,0.00762939,0.00048828,-0.02307129,1.02368164,50.78596115,357.87966919,345.79669189,2,34609353,1487057374
18.478060,0.00000000,-0.01525879,0.00000000,-0.00347900,-0.02227783,1.02380371,57.79092407,350.82785034,352.54394531,2,34609382,1487057374
18.466080,0.00000000,-0.12207031,-0.07629395,-0.00054932,-0.02087402,1.02166748,57.79092407,350.82785034,352.54394531,2,34609414,1487057374
18.493036,-0.10681152,-0.07629395,-0.03051758,-0.00134277,-0.02325439,1.02117920,57.79092407,350.82785034,352.54394531,2,34609442,1487057374
18.502022,-0.06866455,-0.01525879,-0.01525879,-0.00207520,-0.02062988,1.02355957,57.79092407,350.82785034,352.54394531,2,34609471,1487057374
18.478060,-0.09918213,-0.03051758,-0.02288818,-0.00238037,-0.02209473,1.01660156,49.03472137,359.64263916,350.85714722,2,34609502,1487057374
18.496031,-0.03814697,-0.03051758,-0.09155273,-0.00158691,-0.01995850,1.02148438,49.03472137,359.64263916,350.85714722,2,34609532,1487057374
18.505016,0.04577637,-0.06103516,-0.00762939,0.00042725,-0.02148438,1.02337646,49.03472137,359.64263916,350.85714722,2,34609561,1487057374
18.481056,-0.07629395,-0.09155273,0.07629395,0.00030518,-0.01959229,1.02081299,49.03472137,359.64263916,350.85714722,2,34609590,1487057374
18.481056,0.04577637,-0.03051758,-0.05340576,-0.00054932,-0.02233887,1.02197266,49.03472137,359.64263916,350.85714722,2,34609619,1487057374
18.478060,-0.11444092,0.00000000,-0.00762939,-0.00177002,-0.02166748,1.02038574,70.04960632,356.11672974,350.85714722,2,34609648,1487057374
18.502022,-0.04577637,-0.02288818,0.00000000,-0.00244141,-0.02099609,1.02136230,70.04960632,356.11672974,350.85714722,2,34609713,1487057374
18.475065,0.03051758,-0.03814697,-0.00762939,-0.00085449,-0.02008057,1.02386475,70.04960632,356.11672974,350.85714722,2,34609742,1487057374
18.484051,-0.01525879,0.08392334,-0.02288818,-0.00134277,-0.02166748,1.02148438,68.29836273,354.35375977,352.54394531,2,34609839,1487057374
18.484051,-0.11444092,-0.07629395,-0.03051758,-0.00042725,-0.02154541,1.01965332,68.29836273,354.35375977,352.54394531,2,34609869,1487057374
18.478060,0.03814697,-0.09918213,-0.00762939,-0.00140381,-0.02239990,1.02825928,36.77604294,350.82785034,345.79669189,2,34609898,1487057374
18.478060,-0.09155273,0.00000000,-0.09918213,-0.00122070,-0.02130127,1.01947021,36.77604294,350.82785034,345.79669189,2,34609928,1487057374
18.487045,-0.01525879,0.00762939,0.02288818,-0.00006104,-0.02008057,1.01995850,36.77604294,350.82785034,345.79669189,2,34609957,1487057374
18.502022,-0.01525879,0.02288818,-0.06866455,-0.00164795,-0.02081299,1.01733398,36.77604294,350.82785034,345.79669189,2,34609986,1487057374
18.493036,0.05340576,-0.03814697,0.00762939,-0.00189209,-0.02166748,1.02087402,35.02480316,338.48718262,347.48352051,2,34610015,1487057374
18.475065,-0.06866455,-0.06866455,-0.06103516,-0.00183105,-0.02087402,1.02368164,35.02480316,338.48718262,347.48352051,2,34610046,1487057375
18.490042,0.00762939,-0.02288818,-0.02288818,-0.00085449,-0.02038574,1.02203369,35.02480316,338.48718262,347.48352051,2,34610078,1487057375
18.490042,0.07629395,-0.12207031,-0.14495850,-0.00079346,-0.02087402,1.02069092,35.02480316,338.48718262,347.48352051,2,34610109,1487057375
18.487045,-0.05340576,-0.13732910,0.04577637,0.00006104,-0.02124023,1.02166748,61.29340363,350.82785034,342.42306519,2,34610138,1487057375
